Unnamed: 0,Addresse,Lat,Lng,Name,Rating,Points,geometry
2418,"Rue du Péage 5, 1225 Chêne-Bourg, Switzerland",46.1951027,6.191915700000001,Restaurant Le Petit Chalet,4.1,POINT (6.191915700000001 46.1951027),POINT (6.191915700000001 46.1951027)
2421,"Rue Cherbuliez 4, 1207 Genève, Switzerland",46.203638500000004,6.158391399999998,Pizzeria da Gabriele,4.0,POINT (6.158391399999998 46.2036385),POINT (6.158391399999998 46.2036385)
2422,"Route de Chêne 65, 1224 Chêne-Bougeries, Switzerland",46.1997986,6.1746254,La Courbe du Goût,4.3,POINT (6.1746254 46.1997986),POINT (6.1746254 46.1997986)
2430,"Avenue Petit-Senn 50, 1225 Chêne-Bourg, Switzerland",46.191734800000006,6.1963503,Restaurant Floraire,4.3,POINT (6.1963503 46.19173480000001),POINT (6.1963503 46.19173480000001)
2431,"Neumarktpl. 8, 5200 Brugg, Switzerland",47.482751,8.208029,Restaurant Passione,4.4,POINT (8.208029 47.482751),POINT (8.208029 47.482751)
2432,"Bahnhofstrasse 5, 5200 Brugg, Switzerland",47.4825125,8.2076645,L'Ulivo,4.4,POINT (8.2076645 47.4825125),POINT (8.2076645 47.4825125)
2433,"Hauptstrasse 42, 5200 Brugg, Switzerland",47.4852966,8.2071049,Ristorante La Dolce Vita,4.2,POINT (8.207104899999999 47.4852966),POINT (8.207104899999999 47.4852966)
2434,"Hauptstrasse 58, 5200 Brugg, Switzerland",47.4859062,8.2073196,Commercio,4.4,POINT (8.2073196 47.4859062),POINT (8.2073196 47.4859062)
2435,"Hauptstrasse 33, 5200 Brugg, Switzerland",47.485351200000004,8.206774900000001,Pizza Kurier La-Shara,4.3,POINT (8.206774900000001 47.4853512),POINT (8.206774900000001 47.4853512)
2436,"Zurzacherstrasse 9, 5200 Brugg, Switzerland",47.486956600000006,8.210443,Trattoria Casino,4.2,POINT (8.210443 47.48695660000001),POINT (8.210443 47.48695660000001)
2437,"Landstrasse 100, 8957 Spreitenbach, Switzerland",47.415848100000005,8.376233299999999,Ristorante Maranello,4.0,POINT (8.376233299999999 47.41584810000001),POINT (8.376233299999999 47.41584810000001)
2441,"Pfadackerstrasse 7, 8957 Spreitenbach, Switzerland",47.4253255,8.369709299999998,"Ristorante Ambiente, Gatti Salvatore",4.4,POINT (8.369709299999998 47.4253255),POINT (8.369709299999998 47.4253255)
2445,"Wilerstrasse 8, 8570 Weinfelden, Switzerland",47.5646899,9.108137900000001,Ristorante Pulcinella,4.5,POINT (9.108137900000001 47.5646899),POINT (9.108137900000001 47.5646899)
2446,"Marktstrasse 2, 8570 Weinfelden, Switzerland",47.56723640000001,9.108967300000002,Speiserestaurant Gambrinus AG,4.7,POINT (9.108967300000002 47.56723640000001),POINT (9.108967300000002 47.56723640000001)
2448,"Frauenfelderstrasse 57, 8570 Weinfelden, Switzerland",47.5697154,9.105540300000001,Trattoria Storchen Di Chiello Perrotta Maria,4.4,POINT (9.105540300000001 47.5697154),POINT (9.105540300000001 47.5697154)
2489,"Place de l'Eglise 31, 1255 Veyrier, Switzerland",46.16719399999999,6.186311,Restaurant Le Mont-Salève,4.3,POINT (6.186311 46.16719399999999),POINT (6.186311 46.16719399999999)
2506,"Chemin Jules-Edouard-Gottret 2, 1255 Veyrier, Switzerland",46.1667669,6.1854925000000005,Restaurant Cercle du Salève,4.0,POINT (6.185492500000001 46.1667669),POINT (6.185492500000001 46.1667669)
2507,"Chemin de Sous-Balme 2, 1255 Veyrier, Switzerland",46.16684799999999,6.184712999999999,Café de la Réunion,4.7,POINT (6.184712999999999 46.16684799999999),POINT (6.184712999999999 46.16684799999999)
2508,"269, Route de Veyrier Veyrier, 1255 Genève, Switzerland",46.167302500000005,6.184218799999999,"Brasserie ""À l'Union""",3.9,POINT (6.184218799999999 46.16730250000001),POINT (6.184218799999999 46.16730250000001)
2513,"Weiherweg 3, 4104 Oberwil, Switzerland",47.5138126,7.5587239,Restaurant zur alten Post,3.9,POINT (7.5587239 47.5138126),POINT (7.5587239 47.5138126)
2515,"Hauptstrasse 53, 4104 Oberwil, Switzerland",47.513358000000004,7.554819999999999,Osteria Restaurant Schwanen,4.4,POINT (7.554819999999999 47.513358),POINT (7.554819999999999 47.513358)
2517,"Avenue de la Gare 6B, 2114 Val-de-Travers, Switzerland",46.902962,6.581766,Restaurant-Pizzeria Chez Anna'S,4.3,POINT (6.581766 46.902962),POINT (6.581766 46.902962)
2518,"Grand-Rue 14, 2114 Val-de-Travers, Switzerland",46.90224329999999,6.5825045,"Pizza-Fun, R. Morand",4.3,POINT (6.5825045 46.90224329999999),POINT (6.5825045 46.90224329999999)
2519,"Rue Emer-de-Vattel 13, 2108 Val-de-Travers, Switzerland",46.923835700000005,6.6316297,Pizzeria Cercle Italien,3.8,POINT (6.6316297 46.92383570000001),POINT (6.6316297 46.92383570000001)
2520,"2123 Val-de-Travers, Switzerland",46.9037136,6.5718466,Chapeau de Napoléon,4.4,POINT (6.5718466 46.9037136),POINT (6.5718466 46.9037136)
2521,"Rue Miéville 2, 2105 Val-de-Travers, Switzerland",46.94023079999999,6.6757797000000005,Restaurant de l'Ours,4.0,POINT (6.675779700000001 46.94023079999999),POINT (6.675779700000001 46.94023079999999)
2522,"Rue Centrale 1, 2112 Môtiers NE, Switzerland",46.911230100000004,6.611144099999999,S.I. de l'Hôtel des Six Communes S.A.,4.6,POINT (6.611144099999999 46.9112301),POINT (6.611144099999999 46.9112301)
2523,"Les Plânes 0, 2108 Val-de-Travers, Switzerland",46.9183354,6.660993799999999,Restaurant des Plânes,4.4,POINT (6.660993799999999 46.9183354),POINT (6.660993799999999 46.9183354)
2525,"Grand'Rue 27, 2108 Val-de-Travers, Switzerland",46.9257844,6.6324276,Hôtel Restaurant de l'Aigle,3.9,POINT (6.6324276 46.9257844),POINT (6.6324276 46.9257844)
2526,"Grand'Rue 34, 2108 Val-de-Travers, Switzerland",46.9258506,6.632886200000001,Le Picotin Sàrl,4.0,POINT (6.632886200000001 46.9258506),POINT (6.632886200000001 46.9258506)
2527,"2123 Val-de-Travers, Switzerland",46.90357470000001,6.571773599999998,Restaurant du Chapeau de Napoléon,4.2,POINT (6.571773599999998 46.90357470000001),POINT (6.571773599999998 46.90357470000001)
2528,"Site de la Presta, 2105 Travers, Switzerland",46.93112199999999,6.656887999999999,Mines d'asphalte,4.2,POINT (6.656887999999999 46.93112199999999),POINT (6.656887999999999 46.93112199999999)
2529,"Creux-du-Van, 2108 Val-de-Travers NE, Switzerland",46.936508200000006,6.715881299999999,Restaurant Le Soliat,3.5,POINT (6.715881299999999 46.93650820000001),POINT (6.715881299999999 46.93650820000001)
2530,"2116 Val-de-Travers, Switzerland",46.8860654,6.5097391,Restaurant Chalet des Prés,4.3,POINT (6.5097391 46.8860654),POINT (6.5097391 46.8860654)
2531,"Crêt de l'Anneau 1, 2105 Val-de-Travers, Switzerland",46.9463862,6.6912398,Hôtel - Grill du Crêt de l'Anneau,3.7,POINT (6.6912398 46.9463862),POINT (6.6912398 46.9463862)
2532,"1 Rue Edgar Faure, 25160 Montperreux, France",46.8199611,6.329936099999999,Lanquetin Thierry,4.7,POINT (6.329936099999999 46.8199611),POINT (6.329936099999999 46.8199611)
2533,"15 Rue Gambetta, 25300 Pontarlier, France",46.9026445,6.3558498,Restaurant Pizzeria Le Gambetta,4.0,POINT (6.3558498 46.9026445),POINT (6.3558498 46.9026445)
2535,"2115 Buttes, Switzerland",46.876334,6.5499869,Restaurant de la Robellaz,4.1,POINT (6.5499869 46.876334),POINT (6.5499869 46.876334)
2536,"32 Rue de la République, 25300 Pontarlier, France",46.9032247,6.356163700000001,Probst,0.0,POINT (6.356163700000001 46.9032247),POINT (6.356163700000001 46.9032247)
2537,"Rue du Patinage 1, 2114 Val-de-Travers, Switzerland",46.905178899999996,6.578969499999999,Salt & Pepper,4.2,POINT (6.578969499999999 46.9051789),POINT (6.578969499999999 46.9051789)
2538,"35 Rue Montrieux, 25300 Pontarlier, France",46.900749700000006,6.357061,La Bella,4.5,POINT (6.357061 46.90074970000001),POINT (6.357061 46.90074970000001)
2539,"Rue de France 31, 2400 Le Locle, Switzerland",47.0551146,6.742328,"Restaurant Méditerranée ""Pizza & Pâtes maison""",4.4,POINT (6.742328 47.0551146),POINT (6.742328 47.0551146)
2544,"Dürntnerstrasse 19, 8340 Hinwil, Switzerland",47.300985700000005,8.8427819,Restaurant Pizzeria Zentrum,4.2,POINT (8.8427819 47.30098570000001),POINT (8.8427819 47.30098570000001)
2547,"Dürntnerstrasse 30, 8340 Hinwil, Switzerland",47.298126,8.840128,Mr. Pizza al Massimo,4.3,POINT (8.840128 47.298126),POINT (8.840128 47.298126)
2551,"Dürntnerstrasse 4, 8340 Hinwil, Switzerland",47.3021,8.843392999999997,Restaurant Freihof,4.6,POINT (8.843392999999997 47.3021),POINT (8.843392999999997 47.3021)
2553,"Walderstrasse 17, 8340 Hinwil, Switzerland",47.301489000000004,8.845047000000001,Restaurant Maharana,4.8,POINT (8.845047000000001 47.301489),POINT (8.845047000000001 47.301489)
2554,"Kempttalstrasse 4, 8330 Pfäffikon, Switzerland",47.3672148,8.782104499999999,Ristorante Pizzeria Vecchia Posta (zur alten Post),4.3,POINT (8.782104499999999 47.3672148),POINT (8.782104499999999 47.3672148)
2555,"Hauptstrasse 108, 4313 Möhlin, Switzerland",47.55446999999999,7.850382000000001,Koala Pizza,4.4,POINT (7.850382000000001 47.55446999999999),POINT (7.850382000000001 47.55446999999999)
2556,"Wehratalstraße 71, 79664 Wehr-Öflingen, Germany",47.5916948,7.913533699999999,Restaurant Pizzeria Schwanen,4.0,POINT (7.913533699999999 47.5916948),POINT (7.913533699999999 47.5916948)
2559,"Hauptstrasse 58A, 4313 Möhlin, Switzerland",47.558578000000004,7.843278,Restaurant Sonne Möhlin,3.9,POINT (7.843278 47.558578),POINT (7.843278 47.558578)
2565,"Hintere Dammstrasse 11, 4313 Möhlin, Switzerland",47.5616302,7.834525999999999,Restaurant Bahnhof,3.8,POINT (7.834525999999999 47.5616302),POINT (7.834525999999999 47.5616302)
2567,"Salinenstrasse 2, 4313 Möhlin, Switzerland",47.567772,7.839471999999999,Hotel-Restaurant Schiff,3.8,POINT (7.839471999999999 47.567772),POINT (7.839471999999999 47.567772)
2569,"Landstrasse 91, 4313 Möhlin, Switzerland",47.553655400000004,7.854863499999999,Landgasthof Krone,4.6,POINT (7.854863499999999 47.5536554),POINT (7.854863499999999 47.5536554)
2570,"Bahnhofstrasse 45, 4313 Möhlin, Switzerland",47.5590721,7.841419800000001,Restaurant Warteck,4.1,POINT (7.841419800000001 47.5590721),POINT (7.841419800000001 47.5590721)
2571,"Landstrasse 65, 4313 Möhlin, Switzerland",47.5520894,7.8501084,Gasthaus Sonnenberg Branka & Marcel Geiger,4.6,POINT (7.8501084 47.5520894),POINT (7.8501084 47.5520894)
2572,"Landstrasse 62, 4313 Möhlin, Switzerland",47.5528609,7.8527035000000005,Gasthof Löwen,4.5,POINT (7.852703500000001 47.5528609),POINT (7.852703500000001 47.5528609)
2573,"Wolftürlistrasse 1, 4323 Wallbach, Switzerland",47.5556511,7.8980185,Pizzeria Don Pachino Viktoria Frey,4.1,POINT (7.8980185 47.5556511),POINT (7.8980185 47.5556511)
2574,"Hauptstraße 105, 79739 Schwörstadt, Germany",47.592295899999996,7.8740802,Restaurant Pizzeria Monte D'Oro,4.5,POINT (7.8740802 47.5922959),POINT (7.8740802 47.5922959)
2575,"Bata-Park 1, 4313 Möhlin, Switzerland",47.573972,7.844815400000001,BATA CLUB HAUS,5.0,POINT (7.844815400000001 47.573972),POINT (7.844815400000001 47.573972)
2580,"Hafenstrasse 48, 8590 Romanshorn, Switzerland",47.56776199999999,9.381218800000001,See Restaurant Romanshorn,3.7,POINT (9.381218800000001 47.56776199999999),POINT (9.381218800000001 47.56776199999999)
2590,"Zentralstrasse 9, 8212 Neuhausen am Rheinfall, Switzerland",47.680462,8.618625999999999,Restaurant Speedy Pizza-Kurier,4.1,POINT (8.618625999999999 47.680462),POINT (8.618625999999999 47.680462)
2595,"Hauptstraße 3, 79798 Jestetten, Germany",47.65078,8.570509999999999,Pizzeria - Spagetteria Europa,4.2,POINT (8.570509999999999 47.65078),POINT (8.570509999999999 47.65078)
2597,"Allmendweg 1, 79798 Jestetten, Germany",47.652632000000004,8.5808939,Ristorante Il Pavone Blu,3.4,POINT (8.5808939 47.652632),POINT (8.5808939 47.652632)
2599,"Birretstraße 1, 79798 Jestetten, Germany",47.649409999999996,8.56851,Cafe Central,4.3,POINT (8.56851 47.64941),POINT (8.56851 47.64941)
2600,"St. Gallerstrasse 73, 9230 Flawil, Switzerland",47.412498600000006,9.1916651,Pizzeria Eschenhof,4.1,POINT (9.1916651 47.41249860000001),POINT (9.1916651 47.41249860000001)
2601,"Wilerstrasse 8, 9230 Flawil, Switzerland",47.413773299999995,9.1865015,Restaurant Rössli,4.4,POINT (9.1865015 47.4137733),POINT (9.1865015 47.4137733)
2602,"Unterdorfstrasse 34, 9230 Flawil, Switzerland",47.41402,9.189252,Raan Thai Isaan Rosengarten Flawil,4.4,POINT (9.189252 47.41402),POINT (9.189252 47.41402)
2603,"Bachstrasse 19, 9230 Flawil, Switzerland",47.4135739,9.1842452,Park,4.6,POINT (9.184245199999999 47.4135739),POINT (9.184245199999999 47.4135739)
2604,"St. Gallerstrasse 73, 9230 Flawil, Switzerland",47.41257419999999,9.1916863,Pizzeria Eschenhof,3.8,POINT (9.191686300000001 47.41257419999999),POINT (9.191686300000001 47.41257419999999)
2605,"Bahnhofstrasse 15, 9230 Flawil, Switzerland",47.4142284,9.1879224,El Burrro,4.2,POINT (9.1879224 47.4142284),POINT (9.1879224 47.4142284)
2606,"Waldau 1, 9230 Flawil, Switzerland",47.4139407,9.1950393,Grand K Restaurant & Bar,4.9,POINT (9.195039299999999 47.4139407),POINT (9.195039299999999 47.4139407)
2607,"Städeli 1529, 9230 Flawil, Switzerland",47.3985981,9.2029602,Restaurant Obstgarten,3.3,POINT (9.2029602 47.3985981),POINT (9.2029602 47.3985981)
2608,"Bahnhofstrasse 5, 9230 Flawil, Switzerland",47.413814,9.1875339,Keller's verwöhnt Flawil,4.2,POINT (9.1875339 47.413814),POINT (9.1875339 47.413814)
2609,"St. Gallerstrasse 24, 9230 Flawil, Switzerland",47.4119432,9.1882117,Restaurant Steinbock,3.8,POINT (9.1882117 47.4119432),POINT (9.1882117 47.4119432)
2610,"Alterschwil 1345, 9230 Flawil, Switzerland",47.395163700000005,9.203318300000001,Restaurant Rebstock Alterschwil,4.4,POINT (9.203318300000001 47.3951637),POINT (9.203318300000001 47.3951637)
2611,"Unterdorfstrasse 38, 9230 Flawil, Switzerland",47.41429249999999,9.1895634,Café Keller AG,4.8,POINT (9.189563400000001 47.41429249999999),POINT (9.189563400000001 47.41429249999999)
2612,"Enzenbühlstrasse 49, 9230 Flawil, Switzerland",47.4168409,9.1811516,Restaurant O Português,4.8,POINT (9.1811516 47.4168409),POINT (9.1811516 47.4168409)
2613,"Rösslistrasse 7, 9230 Flawil, Switzerland",47.413997200000004,9.1871359,Hotel Flawil,4.4,POINT (9.187135899999999 47.4139972),POINT (9.187135899999999 47.4139972)
2614,"Hardstrasse 13, 4127 Birsfelden, Switzerland",47.5525218,7.624093299999998,Pizzakurier Restaurant Luxor,3.7,POINT (7.624093299999998 47.5525218),POINT (7.624093299999998 47.5525218)
2616,"4127 Birsfelden, Switzerland",47.5539914,7.6198896,Ristorante - Pizzeria Dolce Salato da Paolo,4.6,POINT (7.6198896 47.5539914),POINT (7.6198896 47.5539914)
2617,"Hauptstrasse 23, 4127 Birsfelden, Switzerland",47.5543537,7.619852400000001,Casablanca,4.6,POINT (7.619852400000001 47.5543537),POINT (7.619852400000001 47.5543537)
2622,"Hauptstrasse 28, 4127 Birsfelden, Switzerland",47.5542789,7.619064,Pizzakurier Da Lele,4.4,POINT (7.619064 47.5542789),POINT (7.619064 47.5542789)
2643,"Birskopfweglein 7, 4052 Basel, Switzerland",47.557025,7.617293000000001,Veranda Pellicanò,4.1,POINT (7.617293000000001 47.557025),POINT (7.617293000000001 47.557025)
2647,"Hauptstr. 15, 4127 Birsfelden, Switzerland",47.5547061,7.6191564,Hotel Alfa,3.8,POINT (7.6191564 47.5547061),POINT (7.6191564 47.5547061)
2649,"Hardstrasse 71, 4127 Birsfelden, Switzerland",47.5511852,7.6310213000000005,Restaurant Birsfelderhof,4.3,POINT (7.6310213 47.5511852),POINT (7.6310213 47.5511852)
2650,"Hauptstrasse 82, 4127 Birsfelden, Switzerland",47.5526078,7.6230223,Restaurant Hirschen,4.5,POINT (7.6230223 47.5526078),POINT (7.6230223 47.5526078)
2652,"Hauptstrasse 47, 4127 Birsfelden, Switzerland",47.553636499999996,7.621506300000001,Birs-grill Kalkandelen,4.7,POINT (7.621506300000001 47.5536365),POINT (7.621506300000001 47.5536365)
2653,"Rheinfelderstrasse 58, 4127 Birsfelden, Switzerland",47.5482177,7.629936300000002,"Restaurant Hard Birsfelden - CH-Küche, Fondue, Rösti, Filet auf heissem Stein, Sommerterrasse",3.8,POINT (7.629936300000002 47.5482177),POINT (7.629936300000002 47.5482177)
2654,"54 Hauptstrasse, 4127 Birsfelden, Switzerland",47.553358200000005,7.6211731999999985,Mona Lisa,4.5,POINT (7.621173199999999 47.55335820000001),POINT (7.621173199999999 47.55335820000001)
2660,"Am Stausee 24, 4127 Birsfelden, Switzerland",47.5566716,7.630059699999999,Restaurant Sternenfeld,4.2,POINT (7.630059699999999 47.5566716),POINT (7.630059699999999 47.5566716)
2661,"Hauptstrasse 15, 4127 Birsfelden, Switzerland",47.554736600000005,7.618959599999998,Cem Gastro AG,5.0,POINT (7.618959599999998 47.55473660000001),POINT (7.618959599999998 47.55473660000001)
2668,"In der Hard, 4127 Birsfelden, Switzerland",47.5468279,7.6470854999999975,Hotel-Restaurant Waldhaus,4.1,POINT (7.647085499999998 47.5468279),POINT (7.647085499999998 47.5468279)
2673,"Rue Monseigneur de Beaumont 97, 97421 Saint-Louis, France",47.585994899999996,7.563934,Resto du Coin,0.0,POINT (7.563934 47.5859949),POINT (7.563934 47.5859949)
2674,"Route de Saint-Julien 138, 1228 Plan-les-Ouates, Switzerland",46.1687984,6.118329900000001,Restaurant Les Marronniers,4.2,POINT (6.118329900000001 46.1687984),POINT (6.118329900000001 46.1687984)
2675,"Chemin des Aulx 10, 1228 Plan-les-Ouates, Switzerland",46.168454700000005,6.1046622,Epic Restaurant,4.2,POINT (6.1046622 46.16845470000001),POINT (6.1046622 46.16845470000001)
2677,"Route de Saint-Julien 127, 1228 Plan-les-Ouates, Switzerland",46.169033899999995,6.119211399999998,Nicklaus Steak House,4.2,POINT (6.119211399999998 46.1690339),POINT (6.119211399999998 46.1690339)
